488,a dog is too big to walk in a dog. <eol> a dog lives in water. <eol> dog is not a human to live
40,"people can't live in houses <eol> birds would die in nests, <eol> birds cannot live in physically houses"
398,"at night can't light and provide energy at home. <eol> if you feel in order to see your student see the day. <eol> dark bars is in outer space, one can see"
1723,people will die without being alive <eol> people can survive once. <eol> people only once.
111,asking questions the knowledge of you can spend out of the feeling and not our illness <eol> you must share your money and worked out of your email <eol> if you are
989,oil is used to clean water <eol> oil is not used for hair. <eol> motor oil cannot wash hair.
440,certificates can only be arrested to hit the rug <eol> when the newly telephones were given to the floor. <eol> lightbulb gives people soft
1184,car are not edible <eol> home can not go through space. <eol> there are no people in the school for human.
1318,rainy air in clouds will melt you high in the air and will not be in because it will be in outer space. <eol> in order to snow you would not be<eol>None
479,because it is very hot in summer <eol> the arctic is something already in ice <eol> the arctic is something with is something with it is actually because it is actually less
265,"people don't like pickles. <eol> if they was they among some pain and not all people. <eol> everyone likes everyone talk, not love."
1719,"trees can provide milk, but not makes it grow. <eol> trees should have more vitamins. <eol> dark trees contains a lot of money to grow."
1422,a human can't eat a ball. <eol> a square game cannot be played <eol> a square is not a human to eat.
1648,trash does not make it a name. <eol> silver cannot be picked up <eol> silver cannot be easily given to a hard name.
991,the temperature won't provide enough energy <eol> a fan isn't used for air. <eol> fans cannot sustain air.
1220,a party can usually be praised for people being happy <eol> party do not usually praise to praise <eol> parties do not have parties
235,ice cubes usually don't belong to water <eol> you would drown in a sea <eol> i would drown in the sea
41,cement isn't harmful under the human <eol> the paper isn't edible. <eol> drinking needs to be drink not the fruit
306,orange juice is fried juice juice juice juice juice juice juice juice is a different color. <eol> orange juice juice juice juice is different from glass. <eol> orange juice does not taste
1555,boats are on human's transportation <eol> boats are boats not fly. <eol> boats don't have wings to fly
857,it's impolite to buy during a mirror. <eol> you cannot buy a cigarette from the back. <eol> pets are not sold in the gun
974,it is impossible to run against the room <eol> a person cannot run inside the room with a car. <eol> a driving glove is used to run long
77,the bank doesn't have groceries. <eol> the bank does not sell groceries <eol> bank is not a place to buy groceries.
92,people need to study to ride school <eol> you shouldn't sit on a pool <eol> a student does not have nor nor study.
1111,no one will get rid of people's skin without being on <eol> no one gets soft when you are used to order one's skin <eol> why would not
619,dogs cannot be used to sing to someone <eol> dogs don't know how to breed <eol> dogs cannot bark to someone that would do.
1907,people always have one high <eol> this statement is against common sense because people can only be born after they are old. <eol> people are born during one
1295,no one put real in the fridge <eol> a note is much larger than a fridge. <eol> a gorilla is far too large to fit in a fridge
539,humans have no jumping <eol> parrots can not jump or run through air <eol> a log cannot jump
1646,math is not good for patients' health <eol> he doesn't have a desire to buy a lot of illness <eol> math is not a place
1883,almost no one have blue color <eol> people are born when they are born or happy <eol> yellow is not a place
1642,"apple juice is sour, so it taste juice in apple juice <eol> lemon juice would taste sweet. <eol> lemon juice does not taste sweet."
1196,"the car does not have much any knowledge and can't drive in a car. <eol> an airplane is to small in the car, not a car, it is<eol>None"
1233,an astronaut is not a medical service at the train station <eol> an airplane shop does not have power to fix an airport. <eol> a train station cannot
766,a radio can not be on a radio <eol> radios do not have screens to watch on radio <eol> a radio is not a place to have on
170,toes are used for storing books that no use for holding soap cutting. <eol> spatulas are used for holding video hair. <eol> a kitten is a machine used
263,the book is made from water. <eol> books are not located by human beings. <eol> through the books that are very far from human beings.
115,it's hard to get energy from a society of the exam. <eol> most people can get shorter when they're rich with each other <eol> you don't get close
1337,people will never lay eggs. <eol> roosters are not held during february <eol> roosters are not collected as fast eggs
1030,people can't become others' help as a full thing <eol> humans are not capable of exercise. <eol> people don't have access to a calming
1947,"a goldfish cannot be kept in space <eol> a pet cannot fit in a goldfish <eol> i cannot cook , , , , the tank would probably leak"
1289,a sword is much bigger than a person. <eol> a cactus is not an object and cannot be walked. <eol> a cactus is not necessary to walk.
737,it takes nothing to buy in the grocery store. <eol> there are many items that are not in the swimming store. <eol> at can't buy in the grocery
264,you can't go to a study. <eol> one cannot wear a dress at all <eol> a bikini would not help you go out at any place.
1033,the moon won't shine <eol> you cannot drive from a moon at night. <eol> moon can not escape from rocket
91,"rocks don't have rock. <eol> cucumbers are inanimate and cannot become infected <eol> monkeys are not edible, they are not agressieve by rock"
410,you cannot throw a tv with your hands. <eol> you cannot wear something that you have to do her it. <eol> a tv is an item and not
1351,usually on water is not suitable for fruit <eol> you don't use a shower to buy in it. <eol> you don't use a shower to go to a
932,you cannot play a football in a swimming pool. <eol> you can't play a football in a swimming pool. <eol> you can't play football in a swimming pool.
1253,plants can grow some temperature of sunlight and survive. <eol> oil does not provide sunlight for sunlight <eol> plants can not grow out of the sunlight
944,a dead person cannot use a toothbrush to take pictures <eol> a dead person cannot use a dog to be able to take pictures <eol> a dead person
364,"the floor should not be in the law, you should not be put on <eol> you cannot answer the floor <eol> you should not be able to save"
161,a lake cannot be driven or drove a car. <eol> you cannot drive a fridge. <eol> you cannot drive a fridge.
942,ant are herbivorous <eol> rabbits are not bird <eol> elephant are herbivores.
1412,sharks are living and cannot be put on bread. <eol> sharks are not wearable items. <eol> sharks are not an item of clothing
1083,jail is a place of criminals and not from the rain <eol> mall is not a shopping object <eol> mall is not the place
1901,birds don't like light <eol> turkey does not come from air. <eol> birds cant do anything because they are in new york
702,there won't be some data than moving disasters <eol> humans do not need anything. <eol> some moving things are not necessary
218,paper is not a liquid and can't be seen <eol> paper isn't a thing. <eol> you cannot produce milk from the sun.
574,people cannot eat tractors. <eol> an elephant is too hard to eat. <eol> an apartment is an item and not eatable
184,there's no family in the office <eol> an elephant is not found in an office. <eol> an office can not be found in an
276,there are no laws anywhere in the ball. <eol> the ball is too far away to catch the ball <eol> a ball is used
409,dogs don't eat dogs. <eol> dogs do not eat dog food. <eol> dog cannot eat anything.
531,plastic is very dangerous <eol> plastic is always sweet. <eol> plastic is always wortful
1856,a donkey can not be used as a bike <eol> trucks are used to spear food. <eol> 8 phones don't need appendages
986,the sun sets in the west <eol> the sun always rises in the east <eol> the sun rises in the east and sets in
994,someone's father cannot be born by a single person <eol> kids don't know how to use a single father <eol> kids don't call gifts
1611,chicken are not used to cook utensils <eol> cooking can done in before water. <eol> chicken is not a fish to cook
1871,people can't be sit on <eol> the girl cannot show on the show because he was on a wall. <eol> he cannot sit on
191,you can't order the tools with a table. <eol> the dishes would wash up the water <eol> you cannot wash water with your own
1418,sunlight does not make it darker. <eol> a famine caused for sunbathing will not help you be wiped to. <eol> no one can see
365,"nobody will lose their shells in the sea <eol> after sand cannot be cooked, it is messy. <eol> you don't eat food."
1075,the dog is too hard to eat and do not have games. <eol> dogs can't brush their movements to work. <eol> dogs do not
1024,cleaning fish cannot clean clothes. <eol> a toothbrush cannot clean clothes. <eol> a toothbrush cannot clean clothes.
245,no medicines can bring illness <eol> a pervert can not cure medicine because it is not must teach. <eol> poison is not necessary to
1283,cars are while cars are used as large as car <eol> cars don't have tires. <eol> cars don't provide water.
529,humans can have no ovaries <eol> unless you are already smart enough to be a person cannot be able to kill them. <eol> a
1093,gold is very dangerous and dangerous for fruit <eol> gold is not suitable for humans. <eol> gold is not suitable for fruit
905,stars can't be used for making stars <eol> nobody goes to jupiter <eol> sun does not have stars and it to be there
899,books are too heavy to be stolen <eol> because the books was not physically stolen <eol> there is no such thing as the sea
832,"noodles are very eatable <eol> snakes are carnivores. <eol> snakes are therefore metal without metal or kind, they are too small to eat"
1120,people who drink water won't make him drunk <eol> a person does not drink water. <eol> water does not fill one's stomach.
1939,supermarkets are too big to store in a book <eol> cars don't have any kind of transportation <eol> you can't buy a car in
1043,people usually like to stay together <eol> people cannot do anything when they are ill. <eol> a woman does not like to be able
883,people can have high education and uncomfortable stuff <eol> people don't need to be handled quality they are part of children. <eol> not formal
1757,bike cannot be in the bike <eol> bikes cannot be run like 7 including bike <eol> bikes are always smaller than a bike
1287,you can't play games with a full time <eol> he would not play game with a game <eol> game is not a game
1114,"to buy skin will make it burn even hotter <eol> after being closed typically is depressing, sun causes all colors. <eol> there is no"
8,"melting is a process of paper, it's not smart enough to go to basketball <eol> ice cannot go in guns <eol> ice cannot go"
1945,ice towels are not sold in roast light <eol> you do not put water in a roast day. <eol> in roast beef you would
1053,there are no sand in sand unless it is made of water. <eol> sand is not something to eat <eol> sand is an inanimate
1123,it takes one to run around once. <eol> a person can not run in space. <eol> one cannot run in a vacuum for walking.
