498-A	1	a	We usually hear thunder first and then see lightning<eol>.Light travels faster than sound
498-B	0	a	We usually hear thunder first and then see lightning<eol>.Thunders are generally scary
498-C	0	a	We usually hear thunder first and then see lightning<eol>.Lightning sometimes hurts people
499-A	0	a	Human tears are generally sweet<eol>.People usually shed tears when they are sad
499-B	0	a	Human tears are generally sweet<eol>.Little children like to cry
499-C	1	a	Human tears are generally sweet<eol>.Tears contain salts
500-A	1	a	Cats generally like to eat vegetables<eol>.Cats need taurine from fish
500-B	0	a	Cats generally like to eat vegetables<eol>.Fish is delicious
500-C	0	a	Cats generally like to eat vegetables<eol>.Vegetables are nutritious
501-A	0	a	The audiences of concerts are usually noisy<eol>.Attending a classical concert need a ticket
501-B	0	a	The audiences of concerts are usually noisy<eol>.Concerts are usually elegant
501-C	1	a	The audiences of concerts are usually noisy<eol>.If the audience is noisy the music cannot be heard
502-A	1	a	wild geese fly north in winter In the northern hemisphere<eol>.the winter in The north of northern hemisphere is cold and not suitable for wild geese
502-B	0	a	wild geese fly north in winter In the northern hemisphere<eol>.wild Geese migrate in flocks
502-C	0	a	wild geese fly north in winter In the northern hemisphere<eol>.Wild geese can fly high
503-A	0	a	In nature, the leaves of all plants are oval<eol>.The leaves of plants are usually green
503-B	1	a	In nature, the leaves of all plants are oval<eol>.Some plants have round leaves
503-C	0	a	In nature, the leaves of all plants are oval<eol>.Some of the leaves of plants are edible
504-A	0	a	There may be more polluted after the rain<eol>.Rain makes the mood worse
504-B	0	a	There may be more polluted after the rain<eol>.Some people don't like rain
504-C	1	a	There may be more polluted after the rain<eol>.Rain can absorb pollution
505-A	0	a	The Olympic Games for the disabled<eol>.The disabled will participate in the Paralympic Games
505-B	1	a	The Olympic Games for the disabled<eol>.The Olympics are for all athletes
505-C	0	a	The Olympic Games for the disabled<eol>.The disabled are normally shy
506-A	1	a	Cloth bags can hold water<eol>.Water can leak out of the cloth bags
506-B	0	a	Cloth bags can hold water<eol>.Liquid will spill from cloth bags
506-C	0	a	Cloth bags can hold water<eol>.We can't live without water
507-A	1	a	when it snows it isn't cold<eol>.Snow should exist at low temperatures
507-B	0	a	when it snows it isn't cold<eol>.It often snows in the Antarctic
507-C	0	a	when it snows it isn't cold<eol>.The snow is white
508-A	0	a	I am born in Japan so I am Chinese<eol>.Japan famous for its cartoon in the world
508-B	0	a	I am born in Japan so I am Chinese<eol>.Japan is located in the east of Asian
508-C	1	a	I am born in Japan so I am Chinese<eol>.people who are born in Japan are Japanese
509-A	0	a	humans walk with four legs<eol>.cats walk with four legs
509-B	1	a	humans walk with four legs<eol>.humans only have two legs
509-C	0	a	humans walk with four legs<eol>.humans usually walk wearing shoes
510-A	0	a	a car is a kind of animal<eol>.I go to school by car
510-B	0	a	a car is a kind of animal<eol>.most animals are very cute
510-C	1	a	a car is a kind of animal<eol>.Cars are lifeless
511-A	0	a	sea water is sweet<eol>.I love swimming in the sea
511-B	0	a	sea water is sweet<eol>.Children like to eat sugar
511-C	1	a	sea water is sweet<eol>.Sea water contains salt instead of sugar
512-A	1	a	If you want to go on the internet then you should buy a book<eol>.Books can't connect to the Internet
512-B	0	a	If you want to go on the internet then you should buy a book<eol>.We can get knowledge from books
512-C	0	a	If you want to go on the internet then you should buy a book<eol>.I love reading books
513-A	1	a	Christmas is the thirteenth month of the year<eol>.There are only twelve months in a year
513-B	0	a	Christmas is the thirteenth month of the year<eol>.Thirteen is not a lucky number
513-C	0	a	Christmas is the thirteenth month of the year<eol>.I like Christmas
514-A	0	a	we can judge whether one can buy a beer by his height<eol>.It is difficult to judge a person's height by age
514-B	0	a	we can judge whether one can buy a beer by his height<eol>.he is taller than his father
514-C	1	a	we can judge whether one can buy a beer by his height<eol>.It is difficult to judge a person's age by height
515-A	1	a	Peace brings suffering<eol>.people can develop steadily without hurting others
515-B	0	a	Peace brings suffering<eol>.War life is everyone's hope
515-C	0	a	Peace brings suffering<eol>.I went through World War
516-A	1	a	parents hate their kids<eol>.most parents get along well with their kids
516-B	0	a	parents hate their kids<eol>.most parents get along well with each other
516-C	0	a	parents hate their kids<eol>.I love my parents
517-A	0	a	If you want to sleep you need to go to bathroom<eol>.the bathroom is cleaner than the bedroom
517-B	0	a	If you want to sleep you need to go to bathroom<eol>.the bedroom is bigger than the bathroom
517-C	1	a	If you want to sleep you need to go to bathroom<eol>.The bathroom is for bathing
518-A	0	a	a pig can lay eggs<eol>.Birds are not mammals
518-B	1	a	a pig can lay eggs<eol>.Pigs are mammals
518-C	0	a	a pig can lay eggs<eol>.Pigs are very smart
519-A	1	a	I love music so I play basketball every day<eol>.Basketball is not an instrument
519-B	0	a	I love music so I play basketball every day<eol>.playing basketball is not interesting
519-C	0	a	I love music so I play basketball every day<eol>.I hate watching basketball games
520-A	0	a	Raincoats are used on sunny days<eol>.The raincoat is too heavy
520-B	1	a	Raincoats are used on sunny days<eol>.There's no need to wear raincoats on sunny days
520-C	0	a	Raincoats are used on sunny days<eol>.I often play basketball on sunny days
521-A	0	a	nurses teach students<eol>.there are many nurses in the hospital
521-B	1	a	nurses teach students<eol>.The duty of a nurse is to take care of patients
521-C	0	a	nurses teach students<eol>.most nurses are women
522-A	0	a	My grandmother is so mean that everyone likes her<eol>.One of my teachers is mean to me
522-B	1	a	My grandmother is so mean that everyone likes her<eol>.Nobody likes mean people
522-C	0	a	My grandmother is so mean that everyone likes her<eol>.I am very friendly to my classmates
523-A	0	a	we develop our friendship by fighting with each other<eol>.Fighting will be criticized by teachers
523-B	0	a	we develop our friendship by fighting with each other<eol>.I chat with my classmate in class
523-C	1	a	we develop our friendship by fighting with each other<eol>.Fighting does not enhance our friendship
524-A	0	a	an eraser can be used to write on paper<eol>.I have two pens
524-B	0	a	an eraser can be used to write on paper<eol>.I do not have an eraser
524-C	1	a	an eraser can be used to write on paper<eol>.an eraser is an implement used to erase something
525-A	0	a	I study at the party<eol>.I sing very well
525-B	1	a	I study at the party<eol>.A party is not a place to learn
525-C	0	a	I study at the party<eol>.I hate studying
526-A	1	a	The south pole is very hot<eol>.The temperature in Antarctica is very low
526-B	0	a	The south pole is very hot<eol>.I love winter
526-C	0	a	The south pole is very hot<eol>.The equatorial temperature is higher than that of the Antarctic
527-A	0	a	Ordinary cars have no wheels<eol>.wheels are sold in car shops
527-B	0	a	Ordinary cars have no wheels<eol>.My truck has six wheels
527-C	1	a	Ordinary cars have no wheels<eol>.A car can't move forward without wheels
528-A	0	a	Ears are for seeing<eol>.I love listening to music
528-B	1	a	Ears are for seeing<eol>.Eyes are for seeing
528-C	0	a	Ears are for seeing<eol>.I am blind
529-A	0	a	I talk to Chinese native speakers to improve my English speaking<eol>.Chinese are very kind
529-B	0	a	I talk to Chinese native speakers to improve my English speaking<eol>.China is located in the east of Asia
529-C	1	a	I talk to Chinese native speakers to improve my English speaking<eol>.speaking Chinese can not improve your English speaking
530-A	0	a	The words are so big that I cannot read them clearly<eol>.My handwriting is poor
530-B	1	a	The words are so big that I cannot read them clearly<eol>.Larger words are easier to read
530-C	0	a	The words are so big that I cannot read them clearly<eol>.My house is very big
531-A	0	a	I sleep every day to exercise<eol>.I get up early every day
531-B	1	a	I sleep every day to exercise<eol>.sleeping is not able to build up your body
531-C	0	a	I sleep every day to exercise<eol>.I can run very fast
532-A	0	a	I ran so slowly that I won the championship<eol>.I walk so slowly that I am late for school
532-B	0	a	I ran so slowly that I won the championship<eol>.I run every day to exercise
532-C	1	a	I ran so slowly that I won the championship<eol>.You cannot win the championship if you run too slowly
533-A	1	a	Tragedy makes me laugh<eol>.Tragedy usually makes people cry
533-B	0	a	Tragedy makes me laugh<eol>.I love watching comedy and hate watching tragedy
533-C	0	a	Tragedy makes me laugh<eol>.Comedy is more interesting than tragedy
534-A	0	a	I like art so I majored in mathematics<eol>.my mother dislikes art
534-B	0	a	I like art so I majored in mathematics<eol>.if you dislike art you are not supposed to major in art
534-C	1	a	I like art so I majored in mathematics<eol>.if you like art you need to major in art
535-A	1	a	I am poor so I can buy a Lamborghini<eol>.the Lamborghini is expensive
535-B	0	a	I am poor so I can buy a Lamborghini<eol>.There is a big gap between rich and poor in world
535-C	0	a	I am poor so I can buy a Lamborghini<eol>.There are many billionaires in China
536-A	0	a	snakes are able to fly<eol>.Birds are able to fly
536-B	1	a	snakes are able to fly<eol>.Snakes have no wings
536-C	0	a	snakes are able to fly<eol>.My father is good at swimming
537-A	0	a	the paper is made from soil<eol>.the paper is white while the soil is brown
537-B	1	a	the paper is made from soil<eol>.soil cannot provide wood fiber for paper
537-C	0	a	the paper is made from soil<eol>.it is very complicated to produce the paper by using soil
538-A	0	a	we use soap to clean our hair<eol>.our hair needs our care
538-B	1	a	we use soap to clean our hair<eol>.the ingredients of soap are not suitable for cleaning our hair
538-C	0	a	we use soap to clean our hair<eol>.soap is slippery
539-A	0	a	a rabbit can eat a frog<eol>.some kinds of frogs are poisonous
539-B	1	a	a rabbit can eat a frog<eol>.rabbits are vegetarian so that they do not eat the frog
539-C	0	a	a rabbit can eat a frog<eol>.a frog is too big for a rabbit to eat
540-A	1	a	we often wear a scarf in the summer<eol>.a scarf is used in cold weather to keep warm
540-B	0	a	we often wear a scarf in the summer<eol>.a scarf is too thick
540-C	0	a	we often wear a scarf in the summer<eol>.summer is a season for short skirt
541-A	0	a	A student will die if he doesn't pass the exam<eol>.It is a great pleasure to get a score of one hundred
541-B	0	a	A student will die if he doesn't pass the exam<eol>.Most students dislike examinations
541-C	1	a	A student will die if he doesn't pass the exam<eol>.Even if a student does not pass the exam it can only be said that his grades are not good
542-A	1	a	it's possible to ski in sahara<eol>.The Sahara is hot and there is no snow
542-B	0	a	it's possible to ski in sahara<eol>.The Sahara has a lot of sand
542-C	0	a	it's possible to ski in sahara<eol>.The Sahara is not fit to live
543-A	0	a	Smuggling drugs will be commended<eol>.Drugs can be synthesized by chemical methods
543-B	1	a	Smuggling drugs will be commended<eol>.It is illegal to smuggle drugs
543-C	0	a	Smuggling drugs will be commended<eol>.Some drugs can be used as medicine
544-A	1	a	the firstborn child is youngest and other children are older<eol>.The earlier he is born the older he is
544-B	0	a	the firstborn child is youngest and other children are older<eol>.We were born with our eyes closed
544-C	0	a	the firstborn child is youngest and other children are older<eol>.Birth means a new birth into the world
545-A	1	a	It costs very little to buy gold<eol>.Gold is very expensive
545-B	0	a	It costs very little to buy gold<eol>.Gold can be made into jewelry
545-C	0	a	It costs very little to buy gold<eol>.The density of gold is very high
546-A	0	a	If you want to sew then you should get a gun<eol>.Guns can be used to kill people
546-B	1	a	If you want to sew then you should get a gun<eol>.Guns are not used to sew clothes
546-C	0	a	If you want to sew then you should get a gun<eol>.guns are hard to get
547-A	0	a	Sometimes people put shoes on their hands<eol>.hands are more flexible than feet
547-B	0	a	Sometimes people put shoes on their hands<eol>.The average person needs to put on a pair of shoes
547-C	1	a	Sometimes people put shoes on their hands<eol>.Shoes are usually put on feet
548-A	1	a	When you are near-sighted, you can't see things near at hand<eol>.Nearsightedness is the inability to see at a long distance
548-B	0	a	When you are near-sighted, you can't see things near at hand<eol>.if you get Nearsightedness you need glasses
548-C	0	a	When you are near-sighted, you can't see things near at hand<eol>.Nearsightedness is normal in highly educated people
549-A	0	a	People can live without food for a long time<eol>.Searching for food is the instinct of animals
549-B	1	a	People can live without food for a long time<eol>.Without food people can only live for a short time
549-C	0	a	People can live without food for a long time<eol>.if we eat healthy food we will live longer
550-A	1	a	The clothes will be dirty after being washed<eol>.The stain can be removed by washing
550-B	0	a	The clothes will be dirty after being washed<eol>.Washing clothes usually involves washing powder
550-C	0	a	The clothes will be dirty after being washed<eol>.You may use a washing machine
551-A	1	a	we can just wait for their self-healing after we break our legs<eol>.You can't get over a broken leg without treatment
551-B	0	a	we can just wait for their self-healing after we break our legs<eol>.The broken leg is very painful
551-C	0	a	we can just wait for their self-healing after we break our legs<eol>.We all hope to have a pair of healthy legs
552-A	0	a	Being sedentary is a good thing<eol>.When we use the computer we will usually sit down
552-B	0	a	Being sedentary is a good thing<eol>.We wanted to sit down after standing for a long time
552-C	1	a	Being sedentary is a good thing<eol>.Sitting for long periods may cause hemorrhoids
553-A	1	a	a Dog usually bite acquaintances when it sees them<eol>.Dogs do not usually bite their masters
553-B	0	a	a Dog usually bite acquaintances when it sees them<eol>.Dogs are human's friends
553-C	0	a	a Dog usually bite acquaintances when it sees them<eol>.dogs are good at biting
554-A	0	a	Ripe apples are hot<eol>.Apples grow on trees
554-B	0	a	Ripe apples are hot<eol>.Ripe apples have a lot of moisture in them
554-C	1	a	Ripe apples are hot<eol>.Ripe apples have a lot of sugar in them instead of capsaicin
555-A	0	a	All the birds can fly<eol>.Most birds have wings
555-B	0	a	All the birds can fly<eol>.Birds like to eat worms
555-C	1	a	All the birds can fly<eol>.An ostrich cannot fly
556-A	0	a	People usually don't use pillows when they sleep<eol>.People can sleep without pillows
556-B	1	a	People usually don't use pillows when they sleep<eol>.Pillows can make people sleep more comfortably and healthy
556-C	0	a	People usually don't use pillows when they sleep<eol>.Pillows are usually soft
557-A	1	a	People usually don't use tableware when they eat<eol>.Tableware makes eating more convenient
557-B	0	a	People usually don't use tableware when they eat<eol>.Tableware is not a necessity for eating
557-C	0	a	People usually don't use tableware when they eat<eol>.Chopsticks are a kind of tableware
558-A	0	a	people eat their lunch in the bathroom<eol>.people can eat lunch in restaurants
558-B	1	a	people eat their lunch in the bathroom<eol>.People usually wash and rinse in the bathroom
558-C	0	a	people eat their lunch in the bathroom<eol>.the space of the bathroom is usually small
559-A	0	a	People usually wash their hair with toothpaste<eol>.People can wash their hair after brushing teeth
559-B	0	a	People usually wash their hair with toothpaste<eol>.Toothpaste is usually white
559-C	1	a	People usually wash their hair with toothpaste<eol>.Toothpaste is specially used for brushing teeth
560-A	1	a	The moon is brighter than the sun<eol>.the moon just reflect the light of the sun
560-B	0	a	The moon is brighter than the sun<eol>.The sun is bigger than the moon
560-C	0	a	The moon is brighter than the sun<eol>.The sun is hotter than the moon
561-A	0	a	People usually lie on chairs<eol>.Chairs usually have many legs
561-B	0	a	People usually lie on chairs<eol>.Most chairs are made of wood
561-C	1	a	People usually lie on chairs<eol>.Most chairs are smaller than people and lying on chairs may be dangerous
562-A	1	a	I opened the wardrobe to illuminate the room<eol>.Wardrobes usually can't shine
562-B	0	a	I opened the wardrobe to illuminate the room<eol>.Wardrobe can be used to preserve clothes
562-C	0	a	I opened the wardrobe to illuminate the room<eol>.People usually put a wardrobe in their room
563-A	1	a	Men usually use lipstick<eol>.Lipsticks are cosmetics and men usually don't wear makeup
563-B	0	a	Men usually use lipstick<eol>.Lipstick can make people look better
563-C	0	a	Men usually use lipstick<eol>.Lipsticks are usually colorful
564-A	0	a	Vegetarian usually like eating meat<eol>.Meat is obtained by killing animals
564-B	1	a	Vegetarian usually like eating meat<eol>.Most vegetarians only eat vegetables and fruits
564-C	0	a	Vegetarian usually like eating meat<eol>.Meat can provide energy for people
565-A	1	a	Dogs can eat chocolate<eol>.Chocolate is poisonous for dogs
565-B	0	a	Dogs can eat chocolate<eol>.people can eat chocolate
565-C	0	a	Dogs can eat chocolate<eol>.Dogs can't eat stones
566-A	0	a	We can't know the time through the watch<eol>.Most watches have a dial
566-B	0	a	We can't know the time through the watch<eol>.people may know the wrong time by their watch
566-C	1	a	We can't know the time through the watch<eol>.A watch is a timing tool
567-A	0	a	People usually eat the peel of the watermelon<eol>.Watermelons are usually spherical
567-B	0	a	People usually eat the peel of the watermelon<eol>.Watermelon peel is usually green
567-C	1	a	People usually eat the peel of the watermelon<eol>.Watermelon peel is so hard that people usually can't bite it
568-A	0	a	Everyone can eat peanuts<eol>.Peanut is a kind of nut
568-B	0	a	Everyone can eat peanuts<eol>.Human teeth are harder than peanuts
568-C	1	a	Everyone can eat peanuts<eol>.Some people are allergic to peanuts
569-A	0	a	People usually can't smell the fragrance of jasmine<eol>.Some flowers are fragrant
569-B	0	a	People usually can't smell the fragrance of jasmine<eol>.Jasmine has white flowers
569-C	1	a	People usually can't smell the fragrance of jasmine<eol>.Jasmine usually has a strong fragrance
570-A	0	a	Only a few people with cancer die<eol>.Older people are more susceptible to cancer
570-B	0	a	Only a few people with cancer die<eol>.No one wants cancer
570-C	1	a	Only a few people with cancer die<eol>.Cancer is hard to cure
571-A	1	a	People can take drugs at will<eol>.the Drug is prohibited in most countries
571-B	0	a	People can take drugs at will<eol>.Some drugs can be used in hospitals
571-C	0	a	People can take drugs at will<eol>.Some drugs excite people
572-A	1	a	Hens can give birth to chickens directly<eol>.Hens only can lay eggs and eggs may become little chickens
572-B	0	a	Hens can give birth to chickens directly<eol>.cocks can't give birth to chickens
572-C	0	a	Hens can give birth to chickens directly<eol>.women can give birth to human babies
573-A	1	a	The tortoise usually runs faster than the rabbit<eol>.Rabbits usually have powerful legs and tortoises are slow
573-B	0	a	The tortoise usually runs faster than the rabbit<eol>.The rabbit has four legs
573-C	0	a	The tortoise usually runs faster than the rabbit<eol>.The tortoise lives in the water
574-A	1	a	Students shouldn't do homework<eol>.Doing homework is the basic responsibility of the student
574-B	0	a	Students shouldn't do homework<eol>.Students should go to bed early
574-C	0	a	Students shouldn't do homework<eol>.Homework is arranged by teachers
575-A	0	a	Most people like snakes<eol>.Snakes have no feet but humans do
575-B	0	a	Most people like snakes<eol>.People can eat snakes
575-C	1	a	Most people like snakes<eol>.Most snakes bite human and some snakes are poisonous
576-A	1	a	I have the same fingerprints as him<eol>.Different people have different fingerprints
576-B	0	a	I have the same fingerprints as him<eol>.The fingerprints of the same person are different
576-C	0	a	I have the same fingerprints as him<eol>.the Fingerprint is one of the characteristics of human beings
577-A	0	a	only the male can be a Marathoner<eol>.Marathoners are generally strong
577-B	0	a	only the male can be a Marathoner<eol>.there are many people participating the marathon
577-C	1	a	only the male can be a Marathoner<eol>.there are also female Marathoners
578-A	0	a	People can't find others lying<eol>.Lies can sometimes be kind
578-B	1	a	People can't find others lying<eol>.A lie can sometimes break
578-C	0	a	People can't find others lying<eol>.a lie can't be a good thing anytime
579-A	0	a	A dermatologist can cure heart disease<eol>.Heart disease is usually a big threat
579-B	1	a	A dermatologist can cure heart disease<eol>.Heart disease needs to be treated by a cardiothoracic doctor
579-C	0	a	A dermatologist can cure heart disease<eol>.if you Have heart disease you should go to a hospital as soon as possible
580-A	0	a	We can hurt others at will<eol>.When we are hurt by others we should go to the police
580-B	0	a	We can hurt others at will<eol>.We don't want to be hurt
580-C	1	a	We can hurt others at will<eol>.It is illegal to hurt someone at will
581-A	0	a	All oranges are sweet<eol>.Orange contains sugar
581-B	0	a	All oranges are sweet<eol>.sweet oranges are usually yellow in appearance
581-C	1	a	All oranges are sweet<eol>.some Green oranges are very sour
582-A	0	a	People often eat in the toilet<eol>.the toilet stinks
582-B	1	a	People often eat in the toilet<eol>.Toilets are used for excretion
582-C	0	a	People often eat in the toilet<eol>.Sometimes it's hard to find a toilet
583-A	0	a	A chair usually has three legs<eol>.Chairs are for sitting
583-B	1	a	A chair usually has three legs<eol>.A chair with three legs will not stand
583-C	0	a	A chair usually has three legs<eol>.Some chairs are very soft
584-A	0	a	Many people drink coffee to sleep<eol>.Coffee is a drink made from substances extracted from coffee berries
584-B	0	a	Many people drink coffee to sleep<eol>.Coffee is so bitter that it keeps people from sleeping
584-C	1	a	Many people drink coffee to sleep<eol>.coffee keeps people awake
585-A	0	a	We put food in the washing machine<eol>.In life the washing machine brings us a lot of conveniences
585-B	0	a	We put food in the washing machine<eol>.The washing machine needs electricity to operate
585-C	1	a	We put food in the washing machine<eol>.The washing machine is used for washing clothes
586-A	0	a	Hot dogs are dogs<eol>.Some people like hot dogs very much
586-B	1	a	Hot dogs are dogs<eol>.A hot dog is a kind of food instead of the animal
586-C	0	a	Hot dogs are dogs<eol>.Dogs like to eat hot dogs
587-A	0	a	We can work eight days a week<eol>.A normal week has two days off
587-B	1	a	We can work eight days a week<eol>.There are only seven days in a week
587-C	0	a	We can work eight days a week<eol>.People usually work five days a week
588-A	0	a	Poor sleep can lead to high energy levels<eol>.Sleep is necessary for the human being
588-B	1	a	Poor sleep can lead to high energy levels<eol>.After enough sleep we can be invigorated
588-C	0	a	Poor sleep can lead to high energy levels<eol>.People spend a lot of their lives sleeping
589-A	0	a	Getting a Ph.D. is an easy task<eol>.PhDs are usually talented people
589-B	0	a	Getting a Ph.D. is an easy task<eol>.A doctor's degree is the highest degree
589-C	1	a	Getting a Ph.D. is an easy task<eol>.It usually takes a lot to get a Ph.D. qualification
590-A	0	a	I take a sickle to cut wood<eol>.The sickle is generally made of iron
590-B	1	a	I take a sickle to cut wood<eol>.The sickle is for cutting grass
590-C	0	a	I take a sickle to cut wood<eol>.A sickle is generally sharp
591-A	0	a	Burning garbage makes the environment better<eol>.Protecting the environment is an important thing
591-B	1	a	Burning garbage makes the environment better<eol>.Burning garbage produces many substances harmful to the environment
591-C	0	a	Burning garbage makes the environment better<eol>.For the environment of the earth we must stop burning garbage
592-A	0	a	The sun ceases to shine at night<eol>.The sun has ultraviolet rays
592-B	0	a	The sun ceases to shine at night<eol>.The sun provides the earth with a lot of energy
592-C	1	a	The sun ceases to shine at night<eol>.At night the sun is on the other side of the earth
593-A	0	a	the Diabetic can eat candy at will<eol>.Nowadays diabetes is still a difficult disease to cure
593-B	0	a	the Diabetic can eat candy at will<eol>.Candy is sweet
593-C	1	a	the Diabetic can eat candy at will<eol>.Diabetes can be aggravated by eating sweets
594-A	1	a	If people have something urgent to go to a place, they usually walk<eol>.walking is too slow for something urgent
594-B	0	a	If people have something urgent to go to a place, they usually walk<eol>.people don't have four legs
594-C	0	a	If people have something urgent to go to a place, they usually walk<eol>.walking is free of charge
595-A	0	a	You can use the air conditioner without electricity<eol>.An air conditioner can be used for cooling or heating
595-B	0	a	You can use the air conditioner without electricity<eol>.The air conditioner can be cheap
595-C	1	a	You can use the air conditioner without electricity<eol>.Air conditioning requires electricity to operate
596-A	0	a	Most people don't need friends<eol>.Even best friends will betray you sometimes
596-B	0	a	Most people don't need friends<eol>.Friends can sometimes help you a lot
596-C	1	a	Most people don't need friends<eol>.Man is a social animal and needs friends
597-A	0	a	Trees can have no bark<eol>.The bark is rough
597-B	0	a	Trees can have no bark<eol>.Some bark can be used as a precious medicine
597-C	1	a	Trees can have no bark<eol>.A tree without its bark will die
598-A	0	a	You can find two identical leaves<eol>.Leaves provide nutrients to plants through photosynthesis by sunlight
598-B	1	a	You can find two identical leaves<eol>.the lines of leaves are totally random and different
598-C	0	a	You can find two identical leaves<eol>.Leaves are usually green in spring
599-A	1	a	the sun will stay on all day<eol>.The sun will set at night
599-B	0	a	the sun will stay on all day<eol>.There are twenty-four hours a day
599-C	0	a	the sun will stay on all day<eol>.You can do many things in a day
600-A	0	a	Most people like mice<eol>.Mice like to dig holes
600-B	0	a	Most people like mice<eol>.Mice have a long tail
600-C	1	a	Most people like mice<eol>.Mice are a kind of pest
601-A	1	a	You can drive on the highway without a driving license<eol>.driving without a driver's license is against the law
601-B	0	a	You can drive on the highway without a driving license<eol>.Driving skills are very important in today's society
601-C	0	a	You can drive on the highway without a driving license<eol>.On the highway the car runs fast so we have to drive carefully
602-A	0	a	You can find the statue of liberty in France<eol>.The statue of liberty is very big
602-B	0	a	You can find the statue of liberty in France<eol>.France is called the capital of romance
602-C	1	a	You can find the statue of liberty in France<eol>.The statue of liberty is in America
603-A	0	a	People don't need to wear clothes<eol>.Clothing plays a lot of decorative roles and we can buy a variety of styles of clothes
603-B	1	a	People don't need to wear clothes<eol>.In cold weather you may be frozen to death without clothes
603-C	0	a	People don't need to wear clothes<eol>.Clothes have more and more styles
604-A	1	a	Most people don't forget things anytime<eol>.Most people's brains can't remember everything forever
604-B	0	a	Most people don't forget things anytime<eol>.Sometimes it's good to forget
604-C	0	a	Most people don't forget things anytime<eol>.Forgetting may mean missing out on something important
605-A	0	a	Ugly boys are more likely to find girlfriends<eol>.Sometimes a beauty is not charming
605-B	1	a	Ugly boys are more likely to find girlfriends<eol>.Girls generally prefer handsome boys
605-C	0	a	Ugly boys are more likely to find girlfriends<eol>.A girlfriend may be a future wife
606-A	0	a	When we get sick we go to school<eol>.the school is responsible for the safety of food
606-B	0	a	When we get sick we go to school<eol>.We can learn a lot when we go to school
606-C	1	a	When we get sick we go to school<eol>.the school usually can't cure patients well
607-A	0	a	When we want to listen to the song, we can use a USB plate<eol>.The USB plate is cheap now
607-B	0	a	When we want to listen to the song, we can use a USB plate<eol>.The USB plate is used to store information
607-C	1	a	When we want to listen to the song, we can use a USB plate<eol>.The USB plate cannot directly play music
608-A	1	a	We can observe a star with a microscope<eol>.The microscope's focal length is small
608-B	0	a	We can observe a star with a microscope<eol>.Microscopes are too small
608-C	0	a	We can observe a star with a microscope<eol>.The microscope is generally inconvenient
609-A	0	a	Fire is common in the sea<eol>.There are all kinds of fish and plants in the sea
609-B	1	a	Fire is common in the sea<eol>.it is hard to fire with so much water
609-C	0	a	Fire is common in the sea<eol>.There is a lot of resources in the sea
610-A	0	a	People who are allergic to potatoes can eat chips<eol>.Potato chips are usually Fried foods
610-B	0	a	People who are allergic to potatoes can eat chips<eol>.Potato chips are junk food so eating them is not recommended
610-C	1	a	People who are allergic to potatoes can eat chips<eol>.Potato chips are commonly made from potatoes
611-A	0	a	Mars is suitable for human survival<eol>.Mars is smaller than the earth
611-B	0	a	Mars is suitable for human survival<eol>.The United States has explored Mars in recent times
611-C	1	a	Mars is suitable for human survival<eol>.Mars lacks the resources of human existence
612-A	0	a	A working guitar can have no strings<eol>.a Guitar can play wonderful music
612-B	1	a	A working guitar can have no strings<eol>.A guitar voices by its string
612-C	0	a	A working guitar can have no strings<eol>.A guitar can be carried on your back
613-A	1	a	When something breaks, we can glue them with water<eol>.Water has no viscosity
613-B	0	a	When something breaks, we can glue them with water<eol>.When something breaks we might replace it
613-C	0	a	When something breaks, we can glue them with water<eol>.You may be scolded for breaking things
614-A	0	a	Germinated sweet potatoes can be eaten<eol>.sweet potatoes don't look good
614-B	0	a	Germinated sweet potatoes can be eaten<eol>.Sweet potatoes are usually very sweet, some people like it very much
614-C	1	a	Germinated sweet potatoes can be eaten<eol>.Germinated sweet potato have poison
615-A	0	a	All flowers have fragrance<eol>.Ordinary flowers are more fragile
615-B	1	a	All flowers have fragrance<eol>.Some flowers do not emit fragrance
615-C	0	a	All flowers have fragrance<eol>.Generally speaking the fragrance is more attractive
616-A	0	a	All trees lose their leaves in autumn.<eol>.The weather is usually better in autumn.
616-B	1	a	All trees lose their leaves in autumn.<eol>.Pines do not fall in autumn
616-C	0	a	All trees lose their leaves in autumn.<eol>.The sky is higher in autumn.
617-A	0	a	males are found at beauty salons more often than females<eol>.Men are more likely to play games than women
617-B	1	a	males are found at beauty salons more often than females<eol>.females generally pay more attention to outlook than males
617-C	0	a	males are found at beauty salons more often than females<eol>.females often go shopping
618-A	0	a	apple juice is made of bananas<eol>.bananas are delicious
618-B	0	a	apple juice is made of bananas<eol>.Apples are delicious and nutritious fruits
618-C	1	a	apple juice is made of bananas<eol>.apples can make apple juice
619-A	0	a	the Heartbeat is slower in children than in adults normally<eol>.Every beat of the heart takes about one second
619-B	1	a	the Heartbeat is slower in children than in adults normally<eol>.The younger the person is the faster the heart beats
619-C	0	a	the Heartbeat is slower in children than in adults normally<eol>.Babies jump one hundred and eighty times a minute, juveniles ninety times a minute, and adults about seventy times
620-A	1	a	a baton is used for playing music<eol>.The baton is used to direct the orchestra
620-B	0	a	a baton is used for playing music<eol>.the baton is made of wood
620-C	0	a	a baton is used for playing music<eol>.there is always a Conductor in an Ordinary band to command band
621-A	1	a	You can see the pine trees blooming<eol>.Pines have few flowers and no petals
621-B	0	a	You can see the pine trees blooming<eol>.Pines are evergreen all year round
621-C	0	a	You can see the pine trees blooming<eol>.Pine trees are useful for wood and other purposes
